"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1758451076435746958","Fri Feb 16 11:19:41 +0000 2024","10","Healing after kerja sambil tengok sunset. Tiap weekend saya healing. Memang gen Z yang sebenar! https://t.co/dWwPl7Dliy","1758451076435746958","https://pbs.twimg.com/media/GGdF7V2bwAALsOo.jpg","","in","Malaysia ","0","0","0","https://twitter.com/pokpalx86/status/1758451076435746958","711939499","pokpalx86"
"1758446066939416832","Fri Feb 16 10:59:47 +0000 2024","0","kerja bareng gen z susah banget","1758446066939416832","","","in","Bandung, Jawa Barat","0","0","0","https://twitter.com/teguhrizkytj/status/1758446066939416832","1396804357283188742","teguhrizkytj"
"1757681318601875899","Fri Feb 16 10:25:04 +0000 2024","0","@holystaria @ernestprakasa Biar gen Z merasakannya kak btw Gen Z yg belum dapat kerja semoga gampang dapat kerja ya jangan pernah nyesel ama pilihannya","1758437331563126785","","holystaria","in","Indonesia - Jawa Tengah","0","0","0","https://twitter.com/kylamarisha22/status/1758437331563126785","1345685220276649985","kylamarisha22"
"1758430443312189804","Fri Feb 16 09:57:42 +0000 2024","0","Holaaaa wargaa Bandung Vigenk Special Goes To Campus hadirr kembali nihh! Kita bakal seru-seruan dan sharing bareng dengan tema Cara Gen Z Manfaatkan Ai di Dunia Kerja di Telkom University Bandung pada Selasa 20 Februari 2024 pukul 10.00 WIB. Disiarkan secara LIVE di https://t.co/EQ7PfiPrbB","1758430443312189804","https://pbs.twimg.com/media/GGczKTCbkAAktG8.jpg","","in","","0","0","0","https://twitter.com/RadioElshinta/status/1758430443312189804","121640063","RadioElshinta"
"1758415275765141799","Fri Feb 16 09:00:18 +0000 2024","0","@jutewk Bukti gen Z masih kritis alias bukan asal kerja. Respect ","1758415997240029212","","jutewk","in","Salt Lake City, UT","0","1","0","https://twitter.com/KamenRaidre/status/1758415997240029212","1130861702239539200","KamenRaidre"
"1758407120545063088","Fri Feb 16 08:25:01 +0000 2024","19","work! kadang bingung gen z dibilang kutu loncat padahal perusahaan skrng kontrak kerja aja cuma 3-6 bulan doang tapi ini fakta","1758407120545063088","","","in","MENFESS BOT — ❌POST MANUAL❌","0","2","0","https://twitter.com/worksfess/status/1758407120545063088","1244597361826885636","worksfess"
"1758397107927666914","Fri Feb 16 07:54:03 +0000 2024","0","@ndtb0y Iya atau milih anak genz karena masih muda eh tapi gak kuat sama gen z karena mereka bisa management waktu dgn baik Trus bully gen z deh di socmed gen z gabisa kerja dll ","1758399328031572415","","ndtb0y","in","Sunter-Depok","0","1","0","https://twitter.com/yourkwanim/status/1758399328031572415","1101060241481916416","yourkwanim"
"1758018498700407182","Fri Feb 16 06:37:40 +0000 2024","0","@wordgenic @ismailfahmi @aniesbaswedan Gen Z 5 thn mendatang makin susah nyari kerja","1758380101807538515","","wordgenic","in","everywhere","0","0","0","https://twitter.com/fevipara/status/1758380101807538515","62225027","fevipara"
"1757968739117764674","Fri Feb 16 06:08:33 +0000 2024","0","@diefull1 @BTinyant @m_amarudinn @Arie_Kriting Terus masalah mario Dandi anak dirjen pajak yg menganiaya David ozora Itu kan yg virallin gen z. Dan jadi terungkap kalok BPK nya mario Dandi itu korupsi. Itu salah satu hasil kerja gen z yg sudah di viralkan.","1758372774903730565","","diefull1","in","","0","0","0","https://twitter.com/osari2182/status/1758372774903730565","1490541713407971328","osari2182"
"1758211322549059772","Fri Feb 16 04:25:18 +0000 2024","0","@virus_baca one thing hampir 70% penduduk indo millenial dan gen z yg sudah seharusnya dapet panggung dengan pertimbangan pengalaman kerja nyata","1758346790515175548","","virus_baca","in","","0","1","0","https://twitter.com/mptyprsn/status/1758346790515175548","794350020032008192","mptyprsn"
"1758340049811476499","Fri Feb 16 03:58:30 +0000 2024","0","Yang mengata gen z ni itu ini itu ini cuba check balik macam mana cara korang kerja ","1758340049811476499","","","in","Kuantan, Pahang","0","0","0","https://twitter.com/haaziqnazmi/status/1758340049811476499","875440591","haaziqnazmi"
"1758330123017945576","Fri Feb 16 03:19:04 +0000 2024","0","Cape bgt kerja ama GEN Z dialusin ngelunjak dikerasi mental health.","1758330123017945576","","","in","Tangerang, Indonesia","0","0","0","https://twitter.com/robertus_galih/status/1758330123017945576","1235942668879843328","robertus_galih"
"1758078037374153171","Fri Feb 16 00:21:18 +0000 2024","0","@iztaroth @najihaulady @sundaymornzz @rahadianrizkiii @firza_pratama Pemilih prabowo itu kebanyakan gen Z yang belum kerja dan masih mengenyam pendidikan jadi penghasilan belum ada dan pendidikannya dihitung ke kelas menengah","1758285388853162135","","iztaroth","in","Medan, Indonesia","0","0","0","https://twitter.com/ilham_vcc/status/1758285388853162135","983192836328701952","ilham_vcc"
"1758269546677653506","Thu Feb 15 23:18:21 +0000 2024","1","Gen Z gede banget ke 02. Padahal ga ngasi jawaban apa2 soal lapangan kerja.","1758269546677653506","","","in","","0","1","1","https://twitter.com/bagusvdr/status/1758269546677653506","402732964","bagusvdr"
"1758078037374153171","Thu Feb 15 20:33:23 +0000 2024","0","@AdhikaT @firza_pratama Pemilih prabowo itu banyak gen Z kebanyakan masih kuliah masih SMA dan belum kerja makanya bar pendidikan dan pendapatannya pemilih prabowo grafiknya menurun btw walau gitu yang berpendapatan tinggi dan pendidikan tinggi jauh lebih banyak milih prabowo dari pada anies ️","1758228032463200568","","AdhikaT","in","Medan, Indonesia","0","0","0","https://twitter.com/ilham_vcc/status/1758228032463200568","983192836328701952","ilham_vcc"
"1758170316407521703","Thu Feb 15 16:44:03 +0000 2024","2","Cihhhhh nyuruh gen Z trun ke lapangan sering2 ikutan kerja bakti aja dulu di kampung masing2 aelah paling jg bangun telat","1758170316407521703","","","in","Surakarta, Jawa Tengah","0","0","0","https://twitter.com/YPuniki/status/1758170316407521703","1683307547963576321","YPuniki"
"1758165502546022882","Thu Feb 15 16:41:18 +0000 2024","0","@xyrazsx skrg banyak gen z. pengen punya presiden yg langsung kerja nyata gak cuma ngomong doang. Gibran juga backingannya pak jkowi jadi gak diraguinklo milih 02 ","1758169625630818586","","lolipopmateng","in","Semarang, Jawa Tengah","0","1","0","https://twitter.com/lolipopmateng/status/1758169625630818586","1104398190655156224","lolipopmateng"
"1758133143633293468","Thu Feb 15 16:29:24 +0000 2024","0","@sancinnabon Milenial medioker si @gibran_tweet tak ada mencerminkan nilai gen z. Dari dicariin kerja sama bapaknya sampai selera make AI yg jelek banget ga ngehargai pekerja seni. Milenial konthol","1758166629920440779","","sancinnabon","in","Indonesia","0","0","0","https://twitter.com/dewa_ganteng2/status/1758166629920440779","1376744893","dewa_ganteng2"
"1758114746442895403","Thu Feb 15 16:22:05 +0000 2024","0","@lordalwayslord @AndyHuskyyy @_humanies @tvOneNews Padahal yg merasakan nanti kelak ya gen Z ini... Yang baru pd netes gimana susahnya cari kerja.. Wkkwkwk","1758164789237580009","","lordalwayslord","in","Deventer, Netherlands","0","1","0","https://twitter.com/mirdutchman/status/1758164789237580009","235480489","mirdutchman"
"1758164521682890942","Thu Feb 15 16:21:01 +0000 2024","0","Y'all gen z or underage mungkin blm ngerasain ini makanya lo bisa blg gak ngaruh ke hidup gua . Tp disaat lo udh mulai masuk fase org dewasa yg mengharuskan lo kerja dll lo bakal paham gimana JAHAT nya para petinggi yg seenak jidat bikin uu untuk kepentingan pribadinya.","1758164521682890942","","","in","bca/spay/paypal/dana/ovo","0","1","0","https://twitter.com/O813MN/status/1758164521682890942","1535252499921195008","O813MN"
"1757948201272029563","Thu Feb 15 16:13:59 +0000 2024","0","@undipmenfess jogetin aja gak sih ? gen Z yg mayoritas indo dalam statistik milih 02 lo wkwkwk klo mereka sengsara gak dapat beasiswa / kerja . bakal gw tanggapin ALL IN GEMOY","1758162749451038786","","undipmenfess","in","","0","0","0","https://twitter.com/x0ox346051/status/1758162749451038786","1736426933842509824","x0ox346051"
"1757784478788014435","Thu Feb 15 14:21:23 +0000 2024","0","@FearofLivingOn Yg jg aneh dr anak2 gen z pendukung 02 ini berarti mrk menerima &amp; mewajarkan nepotisme dong? Apa gk takut nanti susah cari kerja klo gk punya ordal?","1758134416017432958","","FearofLivingOn","in","","0","0","0","https://twitter.com/DianHayati16728/status/1758134416017432958","1736640632545001472","DianHayati16728"
"1758132857556656573","Thu Feb 15 14:15:12 +0000 2024","2","Gen Z yang ngeluh kerja-kerja pada baca visi misi capres ga si waktu kampanye(?) https://t.co/TL5C1IPs00","1758132857556656573","https://pbs.twimg.com/media/GGYkgcsa0AAe606.jpg","","in","","0","1","0","https://twitter.com/zarjadigini/status/1758132857556656573","1236543765705195520","zarjadigini"
"1758098724197421390","Thu Feb 15 13:52:30 +0000 2024","0","Jadi sebetulnya wajar ketika ngeliat Milenial seangkatan gue banyak yg udah kerja 4-7 taun di kantornya tiba-tiba resign buat career break atau liat Gen Z tiap 6 bulan sekali ganti kantor. Karena culture kerja yang dibangun Boomers dan Gen X sungguh tidak sehat ","1758127143333286387","","arshann","in","Indonesia","0","0","0","https://twitter.com/arshann/status/1758127143333286387","152110126","arshann"
"1758098724197421390","Thu Feb 15 13:14:48 +0000 2024","1","@uyaharaki Capek ya cara kerja toxic gitu masih dipelihara terus hari-hari ngomongin Gen Z kurang gercep. Gue milenial aja gedeg dengernya.","1758117658653082028","","uyaharaki","in","Indonesia","0","1","0","https://twitter.com/arshann/status/1758117658653082028","152110126","arshann"
"1758087963165286684","Thu Feb 15 12:56:56 +0000 2024","0","@ferdinand_mpu Begitu selesai dilantik besoknya langsung kerja all out bang. Hunting calon pemilih baru khususnya Gen Z dengan program program untuk anak SMP.","1758113159737696762","","ferdinand_mpu","in","Kota Surabaya, Jawa Timur","0","0","0","https://twitter.com/Pro_man88/status/1758113159737696762","211330720","Pro_man88"
"1758098724197421390","Thu Feb 15 11:59:34 +0000 2024","4","Gue di tahap benci ngeliat Gen X di sekeliling gue masih glorify kerja keras tuh harus lembur kerja weekend no work life balance lembur pagi harus tetep dateng pagi. Pantes aja Gen Z gak cocok kerja brg kalian mana ada Gen Z mau disiksa kaya gitu. Milenial doang yg pasrah ","1758098724197421390","","","in","Indonesia","0","2","2","https://twitter.com/arshann/status/1758098724197421390","152110126","arshann"
"1758062233643606210","Thu Feb 15 09:34:34 +0000 2024","0","Barusan w tanya temen kerja w yang gen z juga nga tau ngab padahal mah jogja kan ya","1758062233643606210","","","in","","0","0","1","https://twitter.com/jessehh/status/1758062233643606210","56356692","jessehh"
"1758011374331158935","Thu Feb 15 08:54:09 +0000 2024","0","@ustadchen BETUL. VALID. Kemarin pun abis ngasih tau banyak hal ke adik ipar dan dia being a Gen Z yang asik kerja ga sempet update dan pastinya ngelewatin hal kaya gini akhirnya cuma tau dari kerabat dekat sama tiktok aja.","1758052061390971099","","ustadchen","in","stop and smell the roses","0","0","0","https://twitter.com/sekarlangit/status/1758052061390971099","35509296","sekarlangit"
"1758045985253548181","Thu Feb 15 08:45:48 +0000 2024","3","Selain mengincar fleksibilitas kerja menurut ZenBusiness Gen Z meyakini bahwa dengan berwirausaha kesempatan mereka untuk jadi orang kaya terwujud lebih cepat Bagi mereka menjadi pekerja korporat belum bisa aman secara finansial. Sedangkan dengan wirausaha semakin maju https://t.co/4UdXgkweEz","1758049961424650693","https://pbs.twimg.com/tweet_video_thumb/GGXZHcVbAAAUj-H.jpg","TirtoID","in","Indonesia","0","1","1","https://twitter.com/TirtoID/status/1758049961424650693","4187275698","TirtoID"
"1758045985253548181","Thu Feb 15 08:42:52 +0000 2024","5","Menurut survei Deloitte banyaknya Gen Z yang bercita-cita menjadi wirausaha karena adanya jaminan fleksibiltas bekerja atau bisa bekerja dari mana saja &amp; kapan saja. Bahkan Gen Z saat ini lebih suka menerapkan pola kerja hybrid agar bisa membagi waktu dengan urusan kehidupan https://t.co/DePNtMJWr8","1758049223797547300","https://pbs.twimg.com/tweet_video_thumb/GGXYccwakAAFpTj.jpg","TirtoID","in","Indonesia","0","1","1","https://twitter.com/TirtoID/status/1758049223797547300","4187275698","TirtoID"
"1757680338598527442","Thu Feb 15 07:55:36 +0000 2024","3","@virless_ @crazyrichwmn @dayatpiliang Sudah banyak kok lapangan kerja Tapi rata Gen z tidak bisa menerima apa yang mereke kerjakan Dan juka umr naik otomatis harga pangan ikut naik Kenpa gw bahas gen rata Orang yang butuh pekerjaan adalah gen z","1758037327459524782","","virless_","in","Kalimantan Selatan, Indonesia","0","0","0","https://twitter.com/anssyrr/status/1758037327459524782","1280715098269474821","anssyrr"
"1757993750025130168","Thu Feb 15 05:02:26 +0000 2024","1","gen z di tempat kerja gue agak lucu deh jadiin orang musuh dan bikin hoax yang ngga jelas dapat teorinya dimana. minimal nih kalau ngarang bebas logikanya dipake ya dick!?","1757993750025130168","","","in","","0","0","0","https://twitter.com/cemencoffeeboi/status/1757993750025130168","1272205428974170112","cemencoffeeboi"
"1757974669519704167","Thu Feb 15 03:46:37 +0000 2024","3","Klo pembahasan HAM terlalu berat apalgi anak generasi skrg terutama gen Z pd buta sejarah gmn kelamnya dulu org diculik dibunuh diperk*sa minimal mikir udah bela Palestine menyuarakan humanity TAPI milihnya org yg malah bilang gaza lemah dan kerja sama dgn negara pelaku genosida","1757974669519704167","","","in","","0","0","0","https://twitter.com/taeberryoon/status/1757974669519704167","1190294475261669376","taeberryoon"
"1757950553173475678","Thu Feb 15 03:10:57 +0000 2024","0","@Dandhy_Laksono Film mu akan saya putar ke gen Z batu ketika mereka nanti kesusahan di pendidikan atau cari kerja ","1757965695864930547","","Dandhy_Laksono","in","Semarang","0","0","0","https://twitter.com/BagusDwiMinarno/status/1757965695864930547","524063511","BagusDwiMinarno"
"1757714851751960689","Wed Feb 14 13:22:28 +0000 2024","4","@Legislator75 @false10s @CNNIndonesia Gw kenal gen Z yg susah cari kerjaan gw kasih tau fakta ttap ngeyel cuma karena gemoy. Gw kasih tau UU Omnimbus bilang g mau mikir berat2. Makan tuh miskin susah cari kerja.","1757757197956923643","","Legislator75","in","","0","2","0","https://twitter.com/Bluejackyy/status/1757757197956923643","1269812756","Bluejackyy"
"1757736436454064170","Wed Feb 14 12:57:44 +0000 2024","0","@agustdla @AhmadTsgalau Makanya w bilang gen z itu mayoritas dungu dungu Biar ngerti realita terjun dlu di dunia kerja biar ngerasain kontrak kerjanterus","1757750974087864676","","agustdla","in","Jakarta Timur, DKI Jakarta","0","1","0","https://twitter.com/fwbenefit233391/status/1757750974087864676","1706194350257102848","fwbenefit233391"
"1757736436454064170","Wed Feb 14 12:56:55 +0000 2024","12","@AhmadTsgalau 02 pndukungnya para sesepuh yg sudah banyak tau ama kerja nyata blio dulunya gimana dapat fitnah karena apa dan seluk beluknya blio. Sedangkan 01 didominasi oleh gen z yg sok pinter suka gblk2in orang yang beda pandangan sama mreka bahkan ada yg hanya pandang dari visi misi sja","1757750769464619149","","AhmadTsgalau","in","Jawa Timur, Indonesia","0","2","1","https://twitter.com/yesiamsqu/status/1757750769464619149","1691374245585313792","yesiamsqu"
"1757746233341542898","Wed Feb 14 12:38:54 +0000 2024","0","tahun tahun gen z lulus kuliah kerja bayar pajak... Busettttt","1757746233341542898","","","in","","0","0","0","https://twitter.com/icecubebee/status/1757746233341542898","1321876716902522880","icecubebee"
"1757735312531591519","Wed Feb 14 11:55:30 +0000 2024","0","Gen Z yang baru lulus kuliah dan otw cari kerja serta yang baru lulus sekolah dan otw masuk kuliah di masa ini good luck.","1757735312531591519","","","in","","1","1","0","https://twitter.com/termosace/status/1757735312531591519","1494627619","termosace"
"1757725399273120032","Wed Feb 14 11:45:07 +0000 2024","1","@NephilaXmus @aniesbaswedan Pelajaran untuk gen Z: 1. Intelektual kestabilan emosi serta kemampuan menyampaikan ide dan gagasan dg baik itu kalah dari uang suap dan koneksi. 2. Tidak perlu kerja keras dan etika jika punya uang kekuasaan dan koneksi. 3. Asal menang tidak perlu malu untuk curang. Selamat!","1757732700767817944","","NephilaXmus","in","","0","0","1","https://twitter.com/2024_anies62406/status/1757732700767817944","1695738370339868672","2024_anies62406"
"1757730861766897858","Wed Feb 14 11:37:49 +0000 2024","0","5 thn kedepan itu taun kitaa cari kerja dll klo gini jdinya ywda sehat2 gen z sehat2 sandwich gen","1757730861766897858","","","in","Indonesia","0","2","0","https://twitter.com/pisangcoklat165/status/1757730861766897858","1139295965305643010","pisangcoklat165"
"1757691525776261549","Wed Feb 14 11:31:13 +0000 2024","40","@sancinnabon Pelajaran untuk gen Z: 1. Intelektual kestabilan emosi serta kemampuan menyampaikan ide dan gagasan dg baik itu kalah dari uang suap dan koneksi. 2. Tidak perlu kerja keras dan etika jika punya uang kekuasaan dan koneksi. 3. Asal menang tidak perlu malu untuk curang. Selamat!","1757729201053208655","","sancinnabon","in","","0","6","6","https://twitter.com/2024_anies62406/status/1757729201053208655","1695738370339868672","2024_anies62406"
"1757708035487859195","Wed Feb 14 11:26:06 +0000 2024","1","@ommi_siregar Pdhal gen z yg ngerasain biaya kuliah mahal dan cari kerja susah.","1757727915717063043","","ommi_siregar","in","","0","0","0","https://twitter.com/Ivonedarm/status/1757727915717063043","888029107711229952","Ivonedarm"
"1757718565812420893","Wed Feb 14 10:48:57 +0000 2024","4","Gua sumpahin semoga gen z yang nyoblos 02 pas baru mau masuk dunia kerja dan udah sampe tahap akhir wawancara kerja gak lolos karena kesalip ordal. Salah lu sendiri milih cawapres modal nepotisme ordal","1757718565812420893","","","in","","0","0","0","https://twitter.com/Rissazkia/status/1757718565812420893","236263598","Rissazkia"
"1757708783118410103","Wed Feb 14 10:10:05 +0000 2024","0","menurut aku as mahasiswa tuh proker paslon pilihanku tuh oke banget buat gen z selama 5 tahun ke depan apalagi yang emang lagi kuliah dan cari kerja but well manusia cuma bisa berencana ya","1757708786008207736","","loudlyhyuck","in","","0","1","0","https://twitter.com/loudlyhyuck/status/1757708786008207736","1499782371255930881","loudlyhyuck"
"1757705733456662800","Wed Feb 14 10:00:00 +0000 2024","0","ga cuma gen z doang tapi 5 tahun lagi kita pasti udah harus kerja berkeluarga punya anak banyak kebijakan yang dibuat pasti berpengaruh kedepannya. Asli serem semoga Allah beri keajaiban di pemilu kali ini.","1757706246197817679","","callmeeprisss","in","","0","0","0","https://twitter.com/callmeeprisss/status/1757706246197817679","1268507762415169538","callmeeprisss"
"1757706198839886233","Wed Feb 14 09:59:49 +0000 2024","0","Gen z akan merasakan hidup di jaman orba Dan kawan2 sejawat se usia soon akan merasakan PAJAK YANG BEGITU BESAR PAS KERJA this dynasty ruins pretty much everything glhf deh semua ","1757706198839886233","","","in","gojo's heart ","0","0","0","https://twitter.com/gojo_satonyan/status/1757706198839886233","1310550568247517184","gojo_satonyan"
"1757706194851160384","Wed Feb 14 09:59:48 +0000 2024","0","sorry ngebacot soal lapangan kerja mulu. 5 thn kedepan krusial bagi gw sm temen2 gen z yg lain. gw ga punya privilege sih soalnya atau orang dalem. makan jg perlu duit hasil kerja. kalo makan dapet setiap waktu kerja jadi hiburan doang. duit buat keperluan lain.","1757706194851160384","","","in","","0","0","0","https://twitter.com/zoyaachu/status/1757706194851160384","1441259946620768257","zoyaachu"
"1757704921716257254","Wed Feb 14 09:54:44 +0000 2024","2","Semoga gen Z bs dilancarkan dlm mencari kerja yaa. Adek gue resah banget ngeliat Quick count...","1757704921716257254","","","in","","0","1","0","https://twitter.com/mraofficial30/status/1757704921716257254","534286858","mraofficial30"
"1757678666849583244","Wed Feb 14 09:45:23 +0000 2024","5","@kryisan @lQ84L @idextratime Setuju siih di tempat kerja gw rata2 anak milenial dan gen Z di tempat kerja jarang2 pembahasan ttg pemilu ehh ternyata kmrn waktu pulang (budaya salaman ke all karyawan sblm pulang) Jangan lupa 02 ya bu hampir 100% yg bilang gitu.","1757702569236050209","","shutdatdog","in","","0","1","0","https://twitter.com/Emaknya_Koya/status/1757702569236050209","1439849925710278659","Emaknya_Koya"
"1757680300535296270","Wed Feb 14 09:39:33 +0000 2024","0","@tirta_cipeng Buat Gen Z klo nnti susah cari kerja jgn pada ngeluh. Soalnya kita nnti mau mulai budayakan ordal buat untuk pelamar kerja","1757701099946136002","","tirta_cipeng","in","Bandung","0","0","0","https://twitter.com/rizkyadi093/status/1757701099946136002","379196317","rizkyadi093"
"1757698143888753070","Wed Feb 14 09:27:48 +0000 2024","0","nopeee kakk masalahnya buat kaum gen z kedepan itu umur produktif buat kerja ga masalah semisal keluarganya dari orang mampu. kalo semisal sebaliknya? ️ ga semuanya punya privilege‍️","1757698143888753070","","","in","최현석 heart's","0","0","0","https://twitter.com/icemwiloow/status/1757698143888753070","1500444201187565577","icemwiloow"
"1757697709623124441","Wed Feb 14 09:26:05 +0000 2024","0","Habis ini nepotisme menjadi hal yang wajar. Jadi buat gen z jangan protes yaa kalo susah cari kerja karena ga ada link ","1757697709623124441","","","in","","1","2","0","https://twitter.com/ragitasari/status/1757697709623124441","54780753","ragitasari"
"1757681043837276671","Wed Feb 14 09:25:55 +0000 2024","0","@aniesbubble @timpenguinnas Tetap semangat kalian sudah melakukan kerja yang luar biasa.Senang mengenal dunia gen Z dan Kpoper lewat akun ini.Peluk dari jauh.","1757697670632902684","","aniesbubble","in","","0","0","0","https://twitter.com/awan_tengah/status/1757697670632902684","1370514150602854401","awan_tengah"
"1757694785215951130","Wed Feb 14 09:14:27 +0000 2024","0","semoga ntar siapapun presiden sm wapresnya kalo dimintain solusi persoalan KERJA dan LAPANGAN KERJA NGASI SOLUSI YANG JELAS. 5 tahun kedepan beneran era-nya gen z buat nentuin masa depan.","1757694785215951130","","","in","","0","1","0","https://twitter.com/zoyaachu/status/1757694785215951130","1441259946620768257","zoyaachu"
"1757603795029393462","Wed Feb 14 04:41:50 +0000 2024","0","@chiruhul_ tidur lahh anjir gen z gak punya tenaga setelah pulang kerja apalagi kalo rumah di tambun kerja di jaksel","1757626178117177578","","chiruhul_","in","Selective following","0","0","0","https://twitter.com/wjdgkss/status/1757626178117177578","1108546050","wjdgkss"
"1756703738973298761","Wed Feb 14 03:31:01 +0000 2024","0","@3dyw_official @drnewstwit @jokowi @prabowo @gibran_tweet Yang ga terima itu masyarakat bawah yang kurang edukasi gen z yang kurang literasi dan buzzer yang sudah capek kerja tiap hari.","1757608354648604940","","3dyw_official","in","bangkok ","0","0","0","https://twitter.com/dodi119mx/status/1757608354648604940","541731928","dodi119mx"
"1757565368066023645","Wed Feb 14 03:28:26 +0000 2024","0","@tanyakanrl Jgn kan gen z gue 5 tahun yg lalu golput karna kerja skrng agak bingung nyoblosnya gmn","1757607706129793110","","tanyakanrl","in","|| 21+","0","0","0","https://twitter.com/Punyahoseok/status/1757607706129793110","1038861565410177024","Punyahoseok"
"1757591093678686618","Wed Feb 14 02:22:25 +0000 2024","0","senang ekk kerja? takmai sebab harini jaa ada masa nak celebrate birthday bini esok bini kerja? alasan apa ekk? bukan gen z punnn. umur masuk 30 dah pun tak reti serious ada anak bini juga.","1757591093678686618","","","in","","0","2","0","https://twitter.com/nnbyyll/status/1757591093678686618","291571918","nnbyyll"
"1757578554806772222","Wed Feb 14 01:32:36 +0000 2024","0","Demi allah nih first voter gen z (di sini) udah ngga ketolong ya allah lu pada mikir ngga sih abis ini lu pada sibuk nyari kerja terus kalo lu milihnya ngga bener apa ngga puyeng lu nanti aaaarrrghhhhh kesel banget","1757578554806772222","","","in","Indonesia","0","0","0","https://twitter.com/DedicatedFanboy/status/1757578554806772222","277941357","DedicatedFanboy"
"1756986103582826517","Tue Feb 13 20:03:12 +0000 2024","0","@Chavesz08 Astaga sama banget lagi kata dia sama temen ku kerja yg gen z dan tontonannya tiktok. Dan ngejulidin aku perkara ni film padahal yaa aku gk komen gimana dan cuma ngeshare lagi nonton film ini ","1757495659438178553","","Chavesz08","in","Madiun","0","0","0","https://twitter.com/enlestari_/status/1757495659438178553","78210991","enlestari_"
"1757212106699755754","Tue Feb 13 19:04:35 +0000 2024","1","@PeelotV baru td pulang kerja suami cerita aku sebel bgt sm org2 kantor apalagi kebanyakan mereka gen z pas ditanya pilih siapa jawabnya si 02. pas ditanya alesannya knp? jawabnya krn Gemoy.. HAHAHAHAHHA emg negara bisa majuuu cuma modal gemoy doang????","1757480906947015053","","PeelotV","in","","0","0","0","https://twitter.com/adeeengs/status/1757480906947015053","68096143","adeeengs"
"1757462137675690357","Tue Feb 13 17:50:00 +0000 2024","0"," apalagi gen Z yang akan masuk dunia kerja please be wise","1757462137675690357","","","in","⁹⁹ | cons | jet lag •","0","0","0","https://twitter.com/scrunchiesxy/status/1757462137675690357","1263177271772250113","scrunchiesxy"
"1757435478201299325","Tue Feb 13 16:04:04 +0000 2024","1","guysss siapapun presidennya ntar plis tetep vote yaa pemilu tahun ini tahunnya gen z krn di masa ini usia kita udah masuk usia produktif gamau kan di usia produktif ini malah kehalang kebijakan cacat pro pejabat tapi nyengsarain rakyat gamau jg kan udah kerja cape bayar pajak-","1757435478201299325","","","in","🐱🐱","0","1","0","https://twitter.com/wonwoosyg/status/1757435478201299325","1302456429521985536","wonwoosyg"
"1757417900561068418","Tue Feb 13 14:54:13 +0000 2024","15","Aku tak sabar tunggu geng geng ni plak kahwin and gen alpha (selepas gen z) masuk kerja nanti tengok apa jadi. https://t.co/DGEF4bjDl7","1757417900561068418","https://pbs.twimg.com/media/GGOaQxyaYAAnGU1.jpg","","in","","3","0","7","https://twitter.com/meinmokhtar/status/1757417900561068418","468432710","meinmokhtar"
"1757417614345982456","Tue Feb 13 14:53:05 +0000 2024","0","gen z pada mikirin mau pke outfit apa bsk meanwhile gue thn 2019 pake seragam kerja krn setelah nyoblos lgsg kerja lagi ","1757417614345982456","","","in","somewhere","0","0","0","https://twitter.com/sideofsyya/status/1757417614345982456","232795516","sideofsyya"
"1757402362891932059","Tue Feb 13 14:20:19 +0000 2024","0","@chocmagma Sebenarnya majikan bayar 2.5k yang toxic. Kedekut berkira tapi nak orang buat kerja teruk2. Lepastu maki pekerja dekat medsos terpalinh complain pasal gen z bayar tak semenggah pun ","1757409370852278759","","chocmagma","in","","0","1","0","https://twitter.com/butnottimon_/status/1757409370852278759","1710512410237579264","butnottimon_"
"1757406896204763375","Tue Feb 13 14:10:29 +0000 2024","0","Buat Gen Z ayo guys jangan sampai golput atau salah memilih. Inget 1 periode ke depan adalah tahun-tahun krusial bagi kita. Lulus kuliah kerja.","1757406896204763375","","","in","방탄소년단","0","0","1","https://twitter.com/dreamysphere/status/1757406896204763375","1478365986407415810","dreamysphere"
"1757378651723907288","Tue Feb 13 12:18:15 +0000 2024","1","millenial gen z hobi bermedia sosial sehingga akan selalu aktif mempublikasikan kegiatan2 yg terkait dgn tugas dan fungsi unit kerja membuat inovasi2 serta sehingga memberi dampak positif pada reputasi dan citra suatu unit kerja. #NextGenBUMNMerokET Millennial Kunci Kemajuan https://t.co/kFdbAjMP7m","1757378651723907288","https://pbs.twimg.com/media/GGN2kItaAAAPCwv.jpg","","in","Neverland","0","0","0","https://twitter.com/AmamiRie/status/1757378651723907288","1316278507","AmamiRie"
"1757215747489861950","Tue Feb 13 12:16:01 +0000 2024","1","@ubinmasjidjami @lowongandosenx Aku kalo ngajar mahasiswa eksekutif itu lebih banyak yang udah kerja. Kalo gen Z lebih ke kelas reguler. Ini yang usianya di atas aku susah ngaturnya malah kita yang sebagai dosen schedulenya diobrak abrik.","1757378089955532968","","ubinmasjidjami","in","Lombok","0","0","0","https://twitter.com/NantheraDwi/status/1757378089955532968","1118488100873760768","NantheraDwi"
